Batch Size, 1
Num Batches, 2552
kwin1_out,kwin2_out,kwinl_out,activations,sp_rows,sp_cols,mul_min,mul_max,mul_avg,mul_med,mul_std
102,278,291,300,160,147,16,47,30.240203761755485,30.0,4.254342935669446
150,483,311,300,160,142,18,44,31.271943573667713,31.0,4.1409942678777805
207,830,222,300,160,161,16,44,28.405172413793103,28.0,4.482771431136747
314,1073,308,300,160,156,15,46,29.11873040752351,29.0,4.364335398030821
284,1092,177,300,160,128,10,46,30.34051724137931,30.0,4.690210679861788
242,282,169,300,160,155,16,45,29.788401253918494,30.0,4.325135069425677
221,396,332,300,160,134,16,49,31.573275862068964,32.0,4.565969658670557
200,648,331,300,160,158,17,45,30.122648902821318,30.0,4.130635738479429
165,841,243,300,160,154,16,45,30.07014106583072,30.0,4.248199173572838
142,807,406,300,160,139,16,46,30.7480407523511,31.0,4.992823619696455
85,258,99,300,160,140,17,43,28.6532131661442,29.0,3.933125021428129
80,288,274,300,160,156,15,50,30.727664576802507,31.0,5.049741872452528
72,336,304,300,160,143,17,44,30.885971786833856,31.0,4.114248970170098
84,413,289,300,160,144,14,44,30.323275862068964,30.0,4.3473002383975725
112,416,166,300,160,157,15,44,28.619514106583072,29.0,4.180561647514898
173,256,269,300,160,166,16,49,28.86873040752351,29.0,4.6563328924905925
248,305,280,300,160,160,17,46,30.937304075235108,31.0,4.597514007780605
371,359,225,300,160,140,15,48,30.637931034482758,31.0,4.825702162588872
338,388,147,300,160,147,17,47,30.928291536050157,31.0,4.26621364904909
278,357,173,300,160,144,14,50,30.95846394984326,31.0,4.748766428613643
246,394,301,300,160,158,18,46,30.239028213166144,30.0,4.192946046372808
219,573,177,300,160,159,17,44,29.822884012539184,30.0,4.149722560015898
191,640,230,300,160,147,16,49,29.313479623824453,29.0,5.107665895653555
165,591,196,300,160,149,15,46,28.07484326018809,28.0,4.617785610111179
127,527,253,300,160,137,17,51,30.40791536050157,30.0,4.767656513669435
117,609,235,300,160,142,14,43,29.69396551724138,30.0,4.18601507471097
96,771,6,300,160,139,13,45,27.703369905956112,27.0,5.106101942283151
121,737,376,300,160,148,15,45,29.245297805642632,29.0,4.1330935406045475
150,601,233,300,160,152,18,47,31.329545454545453,31.0,4.802357549985479
188,448,188,300,160,125,16,45,30.74333855799373,31.0,4.205203093152278
261,596,149,300,160,118,16,46,30.84130094043887,31.0,4.696123546498783
410,678,337,300,160,135,17,45,30.853448275862068,31.0,4.332533016766116
395,581,179,300,160,152,17,47,30.752351097178682,31.0,4.575879152789265
324,461,208,300,160,156,14,47,30.545846394984327,31.0,4.7027069828983725
300,346,327,300,160,139,15,47,28.91614420062696,29.0,4.457921292351252
257,463,254,300,160,140,16,44,28.894984326018808,29.0,4.213998159188937
224,580,169,300,160,166,16,46,29.49294670846395,29.0,4.0664481317014625
189,514,273,300,160,156,15,44,29.176332288401255,29.0,4.123611691435971
146,488,310,300,160,145,17,48,30.302507836990596,30.0,4.883777121983692
149,351,332,300,160,132,15,46,30.106191222570533,30.0,4.3189920208639645
168,442,258,300,160,166,17,43,30.99921630094044,31.0,4.0060689868633785
179,488,95,300,160,169,14,48,29.413793103448278,29.0,5.518813451576949
205,537,117,300,160,172,16,47,30.606191222570533,31.0,4.694224682290212
257,468,275,300,160,155,17,46,31.253134796238246,31.0,4.210491957497333
337,355,157,300,160,156,12,50,30.32641065830721,30.0,5.188043128708641
520,664,313,300,160,123,17,46,30.121473354231973,30.0,4.307277834472011
511,831,364,300,160,142,15,46,30.176332288401255,30.0,4.484589184407787
443,766,222,300,160,134,11,48,31.642241379310345,32.0,5.222118319332593
416,500,194,300,160,165,14,44,29.363244514106583,29.0,4.43210149279179
372,282,250,300,160,133,12,44,29.91065830721003,30.0,4.514936465861901
343,578,276,300,160,168,16,48,30.521551724137932,30.0,4.675220421905915
298,811,268,300,160,154,14,45,29.518416927899686,29.0,3.992898005769536
247,888,278,300,160,145,15,43,28.88871473354232,29.0,4.13271198844513
281,636,341,300,160,154,17,43,29.329545454545453,29.0,4.254255304356139
274,345,313,300,160,147,16,45,30.6814263322884,31.0,4.1970470104836135
329,349,246,300,160,140,16,44,29.019984326018808,29.0,4.350259459678869
383,474,373,300,160,160,16,46,30.775862068965516,31.0,4.800478077658357
436,548,163,300,160,138,13,51,29.462774294670847,29.0,5.348236150437258
513,436,250,300,160,142,13,45,27.519592476489027,27.0,4.453566619384696
509,274,307,300,160,148,14,44,29.297021943573668,29.0,4.540520170595124
516,337,205,300,160,153,15,46,29.795846394984327,30.0,4.2492224981135625
459,420,188,300,160,143,16,46,29.046630094043888,29.0,4.019712936517943
453,474,277,300,160,160,13,43,29.855015673981192,30.0,4.354597784521331
407,434,234,300,160,155,17,45,31.781347962382444,32.0,4.479402186790386
353,313,357,300,160,149,11,45,28.684169278996865,28.0,4.932834158630146
382,305,253,300,160,174,14,44,30.08346394984326,30.0,4.482429218639269
334,394,244,300,160,126,15,46,30.177899686520377,30.0,4.675657026497521
355,413,278,300,160,160,14,46,28.348746081504704,28.0,4.5526188675398975
347,326,268,300,160,162,18,46,30.954153605015673,31.0,4.308973830837001
332,220,294,300,160,145,15,42,28.088557993730408,28.0,4.257391962442716
402,687,160,300,160,125,13,48,31.40869905956113,31.0,5.383444626863054
437,871,250,300,160,147,15,45,31.21042319749216,31.0,4.456072726843974
508,872,350,300,160,131,14,45,29.435344827586206,29.0,4.205596542609985
419,606,400,300,160,168,16,43,27.80564263322884,28.0,4.01005782651267
420,307,28,300,160,125,17,45,31.074059561128525,31.0,4.182316611006033
378,393,274,300,160,160,15,45,29.897727272727273,30.0,4.669999749039325
348,517,380,300,160,143,15,44,29.82562695924765,30.0,4.166377398379902
347,550,226,300,160,142,15,46,27.86128526645768,28.0,4.558952704157879
319,389,364,300,160,164,17,47,30.025078369905955,30.0,4.517399095312993
361,211,181,300,160,176,15,48,31.03957680250784,31.0,4.471215968245885
318,359,229,300,160,137,16,46,29.171238244514107,29.0,4.200041465272779
328,507,250,300,160,157,10,46,26.29153605015674,26.0,4.52652826591388
333,560,229,300,160,146,14,47,30.245297805642632,31.0,5.37913810867406
307,451,255,300,160,148,14,47,29.266065830721004,29.0,4.49792451706157
343,271,186,300,160,159,16,44,29.86873040752351,30.0,4.300480430190875
387,481,36,300,160,146,15,43,29.815047021943574,30.0,4.428671112095089
425,725,296,300,160,151,16,48,29.6653605015674,30.0,4.498267598800098
494,843,335,300,160,152,14,43,28.913401253918494,29.0,4.085674456793514
447,679,22,300,160,137,14,48,27.713557993730408,27.0,4.9234584531661945
409,412,287,300,160,127,13,48,27.505485893416928,27.0,5.523954786929878
336,507,187,300,160,156,16,47,30.705721003134798,31.0,4.538843001996092
327,782,258,300,160,162,14,45,28.420846394984327,28.0,4.4705589937073205
293,875,372,300,160,150,16,44,29.438087774294672,29.0,4.265770016720998
324,663,281,300,160,160,14,46,29.69396551724138,30.0,4.365455871306934
308,327,203,300,160,134,14,44,29.135188087774296,29.0,4.671595960742149
282,497,352,300,160,144,16,45,30.385188087774296,30.0,4.330595756258188
297,579,193,300,160,161,16,44,29.195532915360502,29.0,4.21620944112415
287,590,239,300,160,138,17,48,30.67437304075235,30.0,4.8065395954661785
333,390,263,300,160,151,20,45,32.48001567398119,33.0,4.281026376187155
365,190,195,300,160,163,17,47,29.845611285266457,30.0,4.284877671993435
405,396,274,300,160,147,18,48,31.394200626959247,31.0,4.570221615515076
532,499,282,300,160,187,14,46,29.663793103448278,30.0,5.067937141114196
501,499,378,300,160,157,14,47,29.141065830721004,29.0,5.1490030193082035
430,398,212,300,160,151,15,48,31.63244514106583,32.0,4.957548373018154
369,228,38,300,160,162,14,46,27.870689655172413,28.0,4.462545609568511
360,577,187,300,160,155,12,43,27.954937304075234,28.0,4.278684217423956
326,745,292,300,160,144,17,46,29.473354231974923,29.0,4.041331723993941
267,767,234,300,160,143,15,46,28.57523510971787,28.0,4.207563110301325
242,594,217,300,160,141,16,45,29.780564263322884,30.0,4.606077999832512
231,374,232,300,160,162,16,48,32.0442789968652,32.0,4.454841175996286
241,530,253,300,160,150,16,45,29.38126959247649,29.0,4.359349512106045
271,638,150,300,160,148,15,47,29.729623824451412,30.0,4.279216395783256
310,754,235,300,160,154,16,45,29.99216300940439,30.0,5.050289543679187
371,576,358,300,160,143,16,50,31.570924764890282,32.0,4.84562476834449
462,395,183,300,160,153,17,45,30.317006269592476,30.0,4.647552273482992
573,461,324,300,160,140,16,45,29.706112852664578,29.0,4.479996669255824
547,487,373,300,160,164,16,45,30.786833855799372,31.0,4.198915631846857
507,499,250,300,160,146,14,48,30.67437304075235,31.0,4.842520166831497
457,449,251,300,160,159,15,46,30.010971786833856,30.0,4.432783114508293
429,313,171,300,160,175,18,51,31.41026645768025,31.0,4.5071108489654845
383,446,268,300,160,151,16,47,31.349921630094045,31.0,4.280639142372595
339,655,227,300,160,147,17,48,30.563871473354233,31.0,4.50685601676986
284,803,192,300,160,141,17,46,31.432210031347964,31.0,4.2462537580590265
278,817,249,300,160,137,14,45,28.33424764890282,28.0,4.365182076312473
284,588,443,300,160,139,15,50,28.922021943573668,29.0,5.29770024507482
314,350,422,300,160,145,19,47,31.90242946708464,32.0,4.588843673595679
364,471,253,300,160,158,14,46,28.365203761755485,28.0,4.534249241170106
414,502,222,300,160,153,15,48,29.32014106583072,29.0,4.6553406124949595
523,540,221,300,160,147,14,48,29.93064263322884,30.0,4.876882473376086
615,423,269,300,160,147,15,45,31.140282131661444,31.0,4.351060971974966
576,311,197,300,160,148,16,46,30.20062695924765,30.0,4.508146535646263
571,534,325,300,160,158,18,43,30.684169278996865,31.0,4.491172133332147
527,690,215,300,160,139,16,50,30.994905956112852,31.0,4.617880175026737
479,724,216,300,160,151,18,50,33.35579937304075,34.0,4.696716244703293
418,615,300,300,160,132,13,50,31.389890282131663,32.0,5.445910258713021
398,344,252,300,160,149,14,45,27.641065830721004,27.0,4.458939116982632
341,501,218,300,160,189,16,46,30.16575235109718,30.0,4.741552741070195
303,653,293,300,160,163,16,45,29.962382445141067,30.0,4.494004570822758
288,691,212,300,160,167,14,46,29.478840125391848,29.0,4.568910604207129
315,534,281,300,160,146,14,44,28.098354231974923,28.0,4.710269956114265
372,361,123,300,160,151,14,45,29.369514106583072,29.0,4.35757493625022
411,546,162,300,160,168,16,45,30.70023510971787,31.0,4.30005466990353
500,673,212,300,160,144,16,47,29.820924764890282,30.0,4.35112327485218
686,675,51,300,160,142,18,46,31.188087774294672,31.0,4.544007985149033
672,511,243,300,160,137,16,45,29.483934169278996,29.0,4.368298328907627
631,716,127,300,160,145,15,48,30.04858934169279,30.0,5.091943622976684
596,761,313,300,160,141,17,44,30.44984326018809,31.0,4.532431891038848
581,513,243,300,160,158,14,46,31.072884012539184,31.0,4.699614953449361
502,194,299,300,160,139,14,43,29.438871473354233,29.0,4.504545942670038
499,79,306,300,160,133,18,50,32.84717868338558,33.0,5.128841540849585
424,460,273,300,160,146,15,46,29.21003134796238,29.0,4.518918053604519
365,524,281,300,160,144,13,43,28.037617554858933,28.0,4.22665025527089
403,438,14,300,160,152,15,47,29.7358934169279,30.0,4.782986115046522
423,249,363,300,160,167,12,43,28.3467868338558,29.0,4.763369801928116
455,104,292,300,160,133,13,46,29.679075235109718,30.0,4.340618943482772
500,804,324,300,160,151,15,50,30.40948275862069,30.0,5.173823769422201
544,832,258,300,160,147,16,44,30.518416927899686,30.0,4.132272936961469
549,692,338,300,160,166,17,47,30.70846394984326,31.0,4.395205120136422
549,422,270,300,160,151,13,47,28.378526645768027,28.0,4.114464472069632
492,182,256,300,160,158,16,47,30.753134796238246,31.0,5.0327483549024725
418,786,217,300,160,162,15,46,30.76449843260188,31.0,4.801607275556897
430,806,292,300,160,144,17,54,33.974921630094045,34.0,5.800780774666375
379,615,198,300,160,153,15,47,29.46669278996865,29.0,4.95462043657355
367,338,343,300,160,152,17,44,29.95650470219436,30.0,4.158505844049467
346,154,226,300,160,156,18,46,30.896943573667713,31.0,4.337446130399794
357,644,331,300,160,178,14,49,30.003134796238246,30.0,4.72105829523117
331,638,327,300,160,155,17,45,28.9173197492163,29.0,3.9580259749985944
350,505,367,300,160,145,14,47,28.914184952978058,29.0,4.5833540350169875
367,310,235,300,160,141,17,48,31.02703761755486,31.0,4.3659561429854135
379,163,483,300,160,157,16,50,29.471003134796238,29.0,4.709668498273158
408,310,385,300,160,127,17,46,31.297021943573668,31.0,4.502213726074669
127,608,350,300,160,145,15,43,28.856583072100314,29.0,4.312694927873368
111,813,269,300,160,137,16,44,30.44514106583072,30.0,3.9112569509319233
76,811,257,300,160,151,16,44,29.449059561128525,29.0,4.467023799288707
49,545,382,300,160,156,18,44,29.9980407523511,30.0,4.059944166065352
27,269,295,300,160,165,16,47,31.386363636363637,31.0,4.611091535283752
18,529,422,300,160,142,15,48,28.489028213166144,28.0,4.772886326240816
16,613,290,300,160,146,17,45,31.816614420062695,32.0,4.466181506900725
8,711,241,300,160,145,16,46,30.226489028213166,30.0,4.242783350241874
5,553,297,300,160,149,16,48,30.399686520376175,30.0,4.815414111774265
13,380,230,300,160,150,15,46,29.913401253918494,30.0,4.575295769475482
15,689,283,300,160,154,13,46,28.92476489028213,29.0,4.56773966359496
31,721,220,300,160,148,14,47,30.0826802507837,30.0,5.681721313086257
68,757,228,300,160,146,16,45,30.931818181818183,31.0,4.533493274619185
128,504,266,300,160,134,16,44,28.810736677115987,29.0,4.254703547677963
142,410,275,300,160,156,17,49,31.32014106583072,31.0,4.703573840884413
143,659,314,300,160,145,17,49,31.698667711598745,32.0,4.770898403785139
109,791,180,300,160,132,15,44,28.82484326018809,29.0,4.612776354478479
83,819,231,300,160,124,16,47,31.766457680250785,32.0,4.8562731615271515
44,617,278,300,160,147,16,51,31.79114420062696,32.0,5.97951308613262
22,368,238,300,160,138,16,43,28.63322884012539,29.0,4.28622777145134
18,600,266,300,160,140,15,46,28.87578369905956,29.0,4.53217440014606
12,798,272,300,160,157,15,48,29.980799373040753,30.0,5.171587859748375
13,837,321,300,160,147,14,43,28.59208463949843,28.5,4.018879822452883
20,668,258,300,160,146,16,46,29.94945141065831,30.0,4.507329420824172
23,133,323,300,160,144,18,47,30.99216300940439,31.0,4.754054665258046
51,308,285,300,160,167,15,42,28.686128526645767,29.0,3.991349823424149
92,611,220,300,160,151,18,51,32.02311912225705,32.0,4.5525336555449485
167,798,204,300,160,141,17,45,31.065830721003135,31.0,4.435224335421366
180,870,153,300,160,173,14,46,30.0141065830721,30.0,4.750577104152279
153,129,196,300,160,157,17,51,32.84208463949843,33.0,5.41713582482111
111,240,299,300,160,136,18,43,30.600705329153605,31.0,4.024421857775927
85,364,335,300,160,158,19,47,31.7076802507837,32.0,4.148588604421053
57,466,291,300,160,149,16,47,30.780956112852664,31.0,4.569326417912647
42,482,353,300,160,140,16,42,29.01371473354232,29.0,4.040184125526067
32,196,298,300,160,161,15,43,28.657523510971785,29.0,4.475231187378113
22,371,267,300,160,167,17,46,31.384012539184955,31.0,4.649875605559593
12,495,243,300,160,136,13,50,29.827978056426332,30.0,5.533436493058899
17,629,364,300,160,139,17,49,32.1814263322884,32.0,4.877375621161674
30,606,140,300,160,136,17,49,29.554467084639498,29.0,4.750863189809786
42,162,233,300,160,144,14,43,28.353448275862068,28.0,4.43143470009918
89,316,321,300,160,142,17,44,28.88871473354232,29.0,4.424851226814083
180,394,293,300,160,146,17,45,29.779780564263323,30.0,4.105306446256927
213,492,11,300,160,146,17,48,31.802115987460816,32.0,5.0774205345187395
153,482,249,300,160,137,17,46,30.401645768025077,30.0,4.5352724671191185
119,154,287,300,160,158,11,46,30.58150470219436,31.0,5.299606916795661
90,303,360,300,160,157,16,51,29.08973354231975,29.0,4.836611412998596
81,399,288,300,160,174,16,47,31.899686520376175,32.0,4.6576495103530124
46,503,320,300,160,176,14,45,27.53409090909091,27.0,4.805097626663467
28,492,291,300,160,152,17,45,29.640282131661444,30.0,3.9468341245765703
19,451,241,300,160,139,16,47,30.901253918495296,31.0,4.529471412908242
11,632,459,300,160,156,14,47,30.04858934169279,30.0,4.950933816861821
22,662,55,300,160,155,13,47,28.434169278996865,28.0,4.292176872361276
40,594,349,300,160,158,16,46,30.54898119122257,30.0,4.383634665494374
67,374,188,300,160,137,17,47,31.48628526645768,31.0,4.537354537696466
129,393,173,300,160,161,17,49,31.312304075235108,31.0,4.601097629200197
223,577,445,300,160,159,15,43,29.315438871473354,29.0,4.139470520090966
243,665,263,300,160,145,13,44,30.639890282131663,31.0,4.609519724252785
181,595,226,300,160,171,15,45,29.730015673981192,30.0,4.164287864291111
148,427,276,300,160,141,13,45,29.151645768025077,29.0,4.0068668080517
94,482,179,300,160,148,15,49,28.478840125391848,28.0,4.180810457812932
80,711,444,300,160,166,18,46,31.135579937304076,31.0,4.190744454596989
47,785,233,300,160,166,18,44,29.891065830721004,30.0,4.129454766630518
33,669,174,300,160,143,14,46,27.92437304075235,28.0,4.814440953170119
21,453,140,300,160,155,13,49,32.08894984326019,32.0,5.331223767537175
19,487,325,300,160,129,16,46,29.86637931034483,30.0,4.121367753193605
34,666,355,300,160,149,17,48,29.67515673981191,29.0,4.557010210661386
53,693,308,300,160,152,18,45,30.196316614420063,30.0,4.089833972004742
86,525,367,300,160,140,16,46,29.273119122257054,29.0,4.266524025676166
164,351,315,300,160,172,16,44,29.360109717868337,29.0,4.363753308182127
229,518,456,300,160,159,15,47,30.725313479623825,31.0,4.557815841667817
230,638,406,300,160,171,14,47,28.20924764890282,28.0,4.759426455605646
159,587,80,300,160,169,16,49,32.11755485893417,32.0,5.156893214552813
122,410,311,300,160,138,16,46,29.127351097178682,29.0,4.456143433500348
93,236,302,300,160,158,15,47,29.019592476489027,29.0,5.205608726784
64,539,306,300,160,146,13,44,29.395376175548588,30.0,4.363753589675673
46,842,332,300,160,163,16,50,30.920846394984327,31.0,5.117506792632888
20,960,298,300,160,150,14,48,28.99216300940439,29.0,4.431021453430728
18,910,191,300,160,159,16,49,31.238636363636363,31.0,5.423003022021978
21,623,314,300,160,130,17,48,33.059561128526646,33.0,4.91602470162152
32,370,158,300,160,170,15,50,32.03800940438872,32.0,4.6375407410936464
42,577,236,300,160,166,15,44,29.719827586206897,30.0,4.142385313213408
83,569,320,300,160,162,17,48,30.08307210031348,30.0,4.404880660619534
159,554,234,300,160,143,14,47,30.463166144200628,30.0,4.57934821791516
250,429,238,300,160,172,15,44,29.01332288401254,29.0,4.361305122938516
259,251,237,300,160,134,16,46,29.9314263322884,30.0,4.702555481822633
203,409,244,300,160,167,14,43,28.94984326018809,29.0,4.4089348908760675
145,526,292,300,160,153,16,46,29.86050156739812,30.0,4.209182498216141
92,544,316,300,160,153,15,48,30.143416927899686,30.0,4.273079937124408
68,475,239,300,160,135,17,45,30.621865203761754,31.0,4.053139380870604
58,209,263,300,160,173,15,50,29.676332288401255,30.0,4.448179969739245
28,330,306,300,160,142,16,51,30.483150470219435,30.0,5.75448834876239
18,467,63,300,160,161,17,48,30.975313479623825,31.0,4.249905251996428
18,463,285,300,160,143,15,45,29.487068965517242,30.0,4.362833431036291
27,464,243,300,160,144,19,48,32.40047021943574,32.0,4.679572740412546
54,296,153,300,160,132,16,44,28.814655172413794,29.0,4.284244843371949
91,373,264,300,160,153,14,48,28.54310344827586,28.0,5.279910267947204
190,381,327,300,160,159,14,54,30.510971786833856,30.0,5.9853430169499875
296,329,23,300,160,146,14,46,28.698275862068964,28.0,4.746788735233628
292,353,166,300,160,140,15,43,28.872257053291538,29.0,4.277884542578135
251,384,248,300,160,153,12,46,28.5019592476489,29.0,4.909845133346771
172,531,216,300,160,161,17,49,29.400470219435736,29.0,4.267721646822313
133,659,245,300,160,122,17,50,31.390282131661444,31.0,4.85822828323898
88,588,380,300,160,157,17,45,30.28291536050157,30.0,4.167145301597125
44,356,349,300,160,154,17,46,30.846394984326018,31.0,4.59076808177722
37,307,416,300,160,138,16,45,29.601489028213166,30.0,4.349076323477719
28,456,216,300,160,169,16,50,30.148510971786834,30.0,4.788337874563239
29,664,186,300,160,159,15,46,29.563871473354233,30.0,4.123561255212195
49,649,353,300,160,141,15,46,29.63832288401254,30.0,5.011240187993859
86,457,357,300,160,155,14,49,30.995297805642632,31.0,5.542580385082827
139,317,205,300,160,151,15,45,29.110109717868337,29.0,4.552379720156111
227,429,177,300,160,158,17,48,30.7903605015674,31.0,4.4772519275797595
354,595,91,300,160,163,14,43,28.605799373040753,29.0,4.590326229574332
356,592,202,300,160,142,17,49,31.445532915360502,32.0,4.724644795792456
262,377,305,300,160,140,12,42,28.963557993730408,29.0,4.139874667464066
210,422,276,300,160,148,16,44,29.307993730407524,29.0,4.164896449200457
147,629,301,300,160,133,17,44,29.65830721003135,30.0,4.199942336480339
87,748,246,300,160,139,20,52,31.401253918495296,31.0,4.22844506219359
83,643,169,300,160,165,15,48,30.09130094043887,30.0,5.024459252899062
52,343,177,300,160,149,14,46,30.186912225705328,30.0,5.092631088748602
53,540,180,300,160,161,16,44,29.66614420062696,30.0,4.183560286270696
58,773,270,300,160,162,15,49,29.265673981191224,29.0,5.1928284674595035
77,803,220,300,160,131,15,46,30.0141065830721,30.0,4.3194125196936
122,631,290,300,160,158,15,44,28.887147335423197,29.0,4.282331310720984
198,332,330,300,160,160,15,44,29.711598746081506,30.0,4.210178398382345
297,1483,282,300,160,174,15,44,28.732758620689655,29.0,4.374411800106209
419,1579,191,300,160,142,16,53,31.11128526645768,30.0,5.738502030854522
422,1223,190,300,160,144,17,46,29.9153605015674,30.0,4.364635859570995
342,808,191,300,160,141,15,46,29.34208463949843,29.0,4.769957254106403
262,499,294,300,160,169,18,48,30.705329153605014,31.0,4.2777953116820004
222,782,266,300,160,170,14,44,30.37343260188088,30.0,4.3165823883079035
151,937,162,300,160,160,16,47,29.853448275862068,30.0,4.365958622395049
117,796,166,300,160,156,14,46,29.226097178683386,29.0,4.527196722016319
73,563,220,300,160,143,16,45,28.036442006269592,28.0,4.355284097092397
65,283,117,300,160,137,13,47,27.5967868338558,27.0,4.696430882041734
80,676,195,300,160,145,16,44,29.40909090909091,29.0,4.072275571122212
110,761,237,300,160,148,17,47,30.36050156739812,30.0,4.46206311832779
165,676,282,300,160,132,13,43,28.269200626959247,28.0,4.220975906768107
239,399,269,300,160,142,15,48,27.44984326018809,27.0,4.877961279574194
380,192,285,300,160,142,15,46,28.087382445141067,28.0,4.216956818589511
484,758,264,300,160,146,13,48,29.62382445141066,29.0,4.973159600098731
549,822,359,300,160,144,15,46,28.82445141065831,29.0,4.637035481132499
478,715,291,300,160,140,13,42,27.928291536050157,28.0,4.300610392226636
372,525,243,300,160,174,17,46,29.38949843260188,29.0,4.161080618233628
301,265,211,300,160,160,17,42,29.717476489028215,30.0,3.8068213682412284
220,959,258,300,160,162,14,47,31.039184952978058,31.0,5.023771138466183
175,1039,156,300,160,145,11,45,28.20650470219436,28.0,5.3783997056911375
122,861,341,300,160,149,13,49,30.50039184952978,30.0,6.0787671862608095
105,589,264,300,160,151,16,46,29.521551724137932,29.0,4.678152996695465
127,388,232,300,160,136,15,47,29.512931034482758,29.0,4.742490073652451
165,382,361,300,160,152,16,44,28.744905956112852,29.0,4.312487053155318
238,581,260,300,160,142,17,48,30.710815047021942,31.0,4.669423882921134
316,697,207,300,160,150,13,49,29.813087774294672,30.0,5.24433725310173
422,584,207,300,160,149,16,45,29.894200626959247,30.0,4.538300702225896
633,339,399,300,160,149,14,49,28.515673981191224,28.0,5.090150187810187
654,316,366,300,160,154,14,52,32.12186520376176,32.0,5.5969336349014736
576,445,221,300,160,152,16,48,29.369905956112852,29.0,4.584234636358298
477,544,34,300,160,148,17,46,30.104231974921632,30.0,4.426174033309906
417,524,267,300,160,140,16,46,29.71394984326019,30.0,4.18026334578547
311,300,211,300,160,151,15,45,28.46394984326019,28.0,4.379735832916905
274,358,296,300,160,141,17,47,30.496081504702193,31.0,4.621147078310297
199,494,151,300,160,158,15,46,29.149294670846395,29.0,4.876536761655473
186,471,321,300,160,152,15,46,29.99333855799373,30.0,4.860309097990756
207,443,193,300,160,135,14,46,30.640282131661444,31.0,4.40672127515353
256,272,156,300,160,157,14,49,31.073667711598745,31.0,4.780534200018529
332,315,240,300,160,149,15,45,30.97296238244514,31.0,4.4371761617182806
461,426,292,300,160,165,16,47,29.437304075235108,29.0,4.787079685668774
564,510,348,300,160,148,17,49,30.422021943573668,30.0,4.3308727304861945
716,505,108,300,160,129,16,47,30.469827586206897,30.0,4.6627516162508895
763,350,147,300,160,154,17,44,29.44474921630094,29.0,4.1964966000864345
678,442,16,300,160,157,18,45,29.796630094043888,30.0,4.082104602460186
583,487,244,300,160,168,16,44,30.188479623824453,30.0,4.470310510284743
507,493,283,300,160,136,17,45,29.525470219435736,29.0,4.2928799601854
371,545,279,300,160,145,14,53,29.362068965517242,29.0,5.597155859283543
311,488,266,300,160,155,17,48,29.859717868338556,30.0,4.134578695131156
271,101,285,300,160,147,14,45,30.4314263322884,31.0,4.355661451526019
246,190,226,300,160,156,13,45,27.872648902821318,28.0,4.88574837501286
281,428,243,300,160,142,14,52,31.003526645768027,31.0,4.92040758070526
350,765,201,300,160,147,13,45,28.914184952978058,29.0,4.5142671126705025
428,985,274,300,160,161,17,45,30.42280564263323,30.5,4.06051369148218
538,89,269,300,160,142,12,50,31.07641065830721,31.0,4.7701930095753085
696,215,278,300,160,161,18,47,32.1371473354232,32.0,4.511132104631786
850,470,300,300,160,143,15,43,29.61637931034483,30.0,4.0152254972078145
1186,753,159,300,160,155,15,46,29.730015673981192,30.0,4.864020100267317
1156,971,204,300,160,148,16,46,30.435736677115987,30.0,4.533809805655564
1002,103,429,300,160,154,16,50,32.15791536050157,32.0,5.712390979379834
885,245,330,300,160,155,14,48,29.730799373040753,29.0,4.481504098494968
735,562,243,300,160,161,14,45,28.32758620689655,28.0,4.539626032883153
672,876,340,300,160,149,12,48,29.42358934169279,29.0,5.317103617420079
575,1076,274,300,160,140,14,43,29.399294670846395,29.0,4.257213992256558
561,104,181,300,160,148,15,46,30.37578369905956,30.0,4.408714627637793
636,187,322,300,160,149,16,44,28.054075235109718,28.0,4.245435388387499
680,442,224,300,160,146,18,48,30.753918495297807,31.0,4.332093039160177
876,691,225,300,160,153,15,44,29.137539184952978,29.0,4.689359818971821
1026,877,284,300,160,172,14,48,29.690047021943574,30.0,4.989402059681043
1171,102,196,300,160,161,15,47,31.558777429467085,32.0,4.819272283154075
1335,151,298,300,160,153,17,45,31.21434169278997,31.0,4.565860566979881
438,290,243,300,160,136,14,44,28.120689655172413,28.0,4.471821719727631
613,420,288,300,160,125,15,46,29.062695924764892,29.0,4.995137473045451
863,508,178,300,160,164,15,42,28.679467084639498,29.0,4.1261364006633325
1048,191,237,300,160,147,16,46,29.91771159874608,30.0,4.753678638059235
1281,242,162,300,160,168,13,47,29.38362068965517,29.0,4.586995867802082
1464,374,208,300,160,132,16,43,28.487068965517242,28.0,4.16177434560161
1605,593,165,300,160,145,12,48,29.230015673981192,29.0,5.025404926033397
1592,819,256,300,160,168,15,48,29.371081504702193,29.0,4.617738127419059
1477,231,196,300,160,155,14,45,29.439263322884013,29.0,4.587386696005269
1302,320,354,300,160,138,15,45,29.724921630094045,30.0,4.544231202256712
1079,433,328,300,160,144,15,48,29.760579937304076,29.0,5.091125505359461
842,543,264,300,160,121,17,45,28.968652037617556,29.0,3.8353399265614527
661,663,366,300,160,157,16,47,29.413793103448278,29.0,4.643524263669553
517,218,244,300,160,155,17,46,28.8608934169279,29.0,4.156594694288811
316,316,290,300,160,145,17,48,30.162617554858933,30.0,4.4371929102419285
463,604,306,300,160,154,16,46,29.863244514106583,30.0,5.170951854169973
643,828,258,300,160,137,15,45,29.66810344827586,29.0,4.488311344240813
