Batch Size, 1
Num Batches, 2552
kwin1_out,kwin2_out,kwinl_out,activations,sp_rows,sp_cols,mul_min,mul_max,mul_avg,mul_med,mul_std
7,864,439,300,640,396,90,148,119.40438871473354,119.0,7.820394496499251
31,399,497,300,640,414,100,147,125.2782131661442,125.0,7.268055795860326
59,129,279,300,640,401,97,144,120.70023510971787,121.0,7.1452046708252945
138,153,551,300,640,387,95,146,119.1391065830721,119.0,7.055245973992
253,853,354,300,640,369,95,140,118.08620689655173,118.0,6.968329454964834
393,787,404,300,640,422,94,149,120.86559561128527,121.0,7.120076787087666
338,398,445,300,640,411,91,147,118.77037617554859,119.0,7.515278076071857
261,172,485,300,640,392,92,142,119.33463949843261,120.0,7.2269582465237665
194,239,510,300,640,383,95,145,119.62068965517241,120.0,8.243426838684984
127,773,203,300,640,416,90,146,117.766065830721,117.0,7.366559547667692
75,684,577,300,640,374,95,145,118.08346394984326,118.0,7.222103995386229
35,370,359,300,640,396,99,144,121.03252351097179,121.0,7.228803750499824
22,236,324,300,640,393,94,145,119.41536050156739,119.0,7.608044071107038
13,292,476,300,640,383,88,141,118.87539184952978,119.0,7.051100277870511
9,812,259,300,640,379,94,149,121.35344827586206,121.0,7.926266540783105
34,617,337,300,640,401,90,147,121.1332288401254,121.0,7.747704235614174
71,336,24,300,640,404,97,141,118.58699059561128,118.0,7.094047133800894
152,298,375,300,640,403,92,148,117.83111285266457,118.0,8.52205808456318
277,470,358,300,640,406,97,139,118.20807210031347,118.0,6.767654079350411
428,826,415,300,640,412,91,154,119.03526645768025,118.0,9.538053344688123
431,562,518,300,640,391,98,150,121.2319749216301,121.0,7.039706876155597
332,345,306,300,640,399,92,141,119.7864420062696,120.0,6.965111525542944
246,432,185,300,640,406,96,140,117.94514106583073,118.0,6.761740044424681
170,713,628,300,640,404,97,152,123.11363636363636,123.0,7.1659965698816395
99,315,494,300,640,400,98,146,123.14615987460814,123.0,6.865264048614499
60,597,322,300,640,409,95,145,121.02233542319749,121.0,7.30878842738015
34,826,115,300,640,410,93,143,117.59717868338558,117.0,7.265506055813945
31,963,37,300,640,403,96,148,121.29858934169279,121.0,7.319951557217561
34,808,537,300,640,401,94,147,119.49333855799372,120.0,7.135332159723127
81,646,374,300,640,377,90,146,120.7864420062696,121.0,8.500475067247347
144,767,430,300,640,403,96,145,123.5544670846395,124.0,7.017455538834015
228,705,446,300,640,384,97,146,119.40478056426332,119.0,7.486112054860618
358,588,456,300,640,381,91,147,121.09482758620689,121.0,7.398028091398401
528,481,401,300,640,390,93,152,121.05799373040752,121.0,8.153970342018585
524,555,232,300,640,400,99,141,120.21982758620689,120.0,6.8135053031261394
438,685,294,300,640,410,95,141,118.25470219435736,118.0,6.911057299652933
360,615,260,300,640,403,99,147,122.28800940438872,122.0,7.671429333080684
248,523,217,300,640,371,95,147,119.65987460815047,120.0,7.223882021297906
167,391,443,300,640,410,95,150,119.53605015673982,120.0,8.485528049545058
102,485,522,300,640,423,96,146,121.10579937304075,121.0,7.148980958830249
68,655,213,300,640,422,91,146,119.62774294670847,120.0,7.40018098459558
54,684,630,300,640,406,99,150,123.01684952978056,123.0,7.13457395787799
80,634,499,300,640,393,92,143,120.2135579937304,120.0,7.399605251200632
124,537,458,300,640,389,89,143,118.72100313479623,119.0,7.661003167120866
213,443,420,300,640,398,94,149,121.30956112852665,121.0,7.52788563873263
325,553,501,300,640,429,88,145,120.06700626959248,120.0,7.241077688065513
467,652,667,300,640,410,92,148,119.24568965517241,119.0,7.707448474377937
654,698,516,300,640,400,94,148,119.00548589341693,119.0,8.214405573940612
620,596,394,300,640,360,95,146,121.18926332288402,121.0,8.555039986766582
541,1178,688,300,640,406,95,145,121.25940438871473,121.0,7.097349120307478
451,1090,162,300,640,398,92,145,120.38362068965517,120.0,7.223194835418628
341,806,378,300,640,382,100,145,122.25509404388714,122.0,7.605190588931816
225,577,488,300,640,393,98,144,119.51763322884013,120.0,7.093398585255404
148,410,238,300,640,400,98,145,119.30211598746081,119.0,7.164876137662926
97,751,487,300,640,391,96,146,120.7076802507837,121.0,7.211915685003791
78,757,283,300,640,397,97,143,118.50431034482759,118.0,6.658071697196021
103,536,454,300,640,420,99,144,121.29506269592477,121.0,6.740685486416809
169,367,476,300,640,400,96,152,121.47531347962382,122.0,7.213450861711917
282,236,199,300,640,395,97,144,118.37147335423198,118.0,6.833838543592146
420,539,506,300,640,419,91,138,116.8409090909091,117.0,6.899110872786125
581,650,447,300,640,367,93,142,119.95023510971787,120.0,7.035642572104105
795,683,271,300,640,413,99,152,121.59796238244515,122.0,8.234644430020465
817,535,264,300,640,395,95,154,121.73550156739812,122.0,7.992023442049792
709,388,258,300,640,406,96,148,120.14655172413794,120.0,7.093342878203723
598,536,402,300,640,428,95,145,120.82014106583073,121.0,7.418429054407197
475,635,340,300,640,376,95,140,118.67398119122257,119.0,7.324828743734428
340,707,348,300,640,406,92,147,120.87460815047022,121.0,6.775736799232446
248,557,349,300,640,401,98,144,119.81191222570533,120.0,7.2223887219693355
152,405,421,300,640,384,92,150,119.95415360501568,120.0,7.915592028877441
125,599,438,300,640,387,97,144,118.97805642633229,119.0,7.05500031547565
156,657,296,300,640,385,95,149,122.34365203761756,122.0,7.496018200149904
245,583,508,300,640,391,93,145,120.5525078369906,121.0,7.302116860106617
392,396,434,300,640,398,93,146,119.72100313479623,120.0,7.82522031478423
556,247,490,300,640,400,95,146,123.01293103448276,123.0,7.2615321015835494
740,502,316,300,640,398,95,146,120.63087774294671,120.0,7.335828223083984
966,447,277,300,640,404,100,155,123.18064263322884,123.0,7.536060741478152
968,174,232,300,640,394,96,146,120.62108150470219,121.0,7.7008270587217655
872,50,251,300,640,396,99,144,122.07758620689656,122.0,6.90941834637342
743,40,298,300,640,402,93,142,117.4615987460815,117.0,7.416257576492079
605,674,574,300,640,399,93,146,119.95101880877743,120.0,7.718978701283532
444,696,493,300,640,386,94,143,120.87421630094043,121.0,7.378924051231375
326,384,417,300,640,407,98,142,118.42789968652038,118.0,7.321724811092871
226,188,396,300,640,402,94,144,118.68299373040752,119.0,7.080386556975469
208,143,492,300,640,392,96,151,122.12891849529781,122.0,8.236192630687029
254,988,244,300,640,379,91,149,119.7742946708464,120.0,8.274247016343164
363,1072,576,300,640,401,94,146,120.57954545454545,121.0,7.835841520383972
544,806,508,300,640,405,94,145,122.87382445141066,123.0,7.400737367772049
729,488,228,300,640,407,94,149,121.42398119122257,121.0,8.4274344024618
940,293,523,300,640,397,93,144,118.32288401253919,118.0,7.44293714286005
1167,749,541,300,640,385,94,145,122.18221003134796,122.0,7.79081607910605
1271,778,452,300,640,397,95,144,119.71316614420063,120.0,7.216535501636314
1163,483,370,300,640,375,93,156,122.73902821316615,123.0,8.540384260614578
987,290,252,300,640,412,91,141,117.3871473354232,117.0,7.901715480595717
823,165,414,300,640,379,96,148,121.9376959247649,122.0,8.044670875025004
654,590,219,300,640,410,98,137,118.78017241379311,119.0,6.407885911215276
508,535,440,300,640,409,98,144,120.36442006269593,120.0,6.867621128271301
414,303,590,300,640,394,91,151,120.17868338557994,120.0,7.70316570657091
419,195,411,300,640,381,86,145,119.83934169278997,120.0,7.597334184697092
472,132,294,300,640,412,95,143,120.1108934169279,120.0,7.4937700656890645
613,290,533,300,640,409,89,146,120.89145768025078,120.0,8.054256983447887
823,422,68,300,640,397,93,145,119.1692789968652,119.0,7.995709847736015
1048,628,207,300,640,402,95,141,118.04310344827586,118.0,7.128282080251226
1279,723,390,300,640,383,97,146,122.68652037617555,123.0,7.118214095175644
1491,637,415,300,640,397,94,143,120.37735109717869,120.0,7.203589178912756
386,710,491,300,640,395,98,147,120.9353448275862,121.0,7.075619646108159
376,794,333,300,640,411,94,145,119.94827586206897,120.0,7.956857918578118
343,712,438,300,640,413,96,143,120.1634012539185,120.0,6.992743150583308
343,619,446,300,640,411,97,142,120.79506269592477,121.0,7.12329333324339
257,518,367,300,640,416,91,146,116.75078369905957,116.0,8.79016750923219
239,680,361,300,640,362,91,145,118.48040752351098,119.0,7.421771233012946
210,799,374,300,640,400,95,147,119.28722570532915,119.0,7.4388432260354564
163,730,568,300,640,411,97,147,118.3569749216301,118.0,7.090375940265277
163,589,269,300,640,405,94,150,121.25391849529781,121.0,7.624295558575682
155,429,138,300,640,409,93,145,118.29937304075236,118.0,7.546804815934099
156,480,343,300,640,428,94,139,117.11755485893417,117.0,7.2039460826932205
188,545,410,300,640,414,97,143,121.16888714733543,121.0,7.241203983122925
205,587,221,300,640,407,96,141,119.16810344827586,119.0,6.74667233720907
264,558,399,300,640,399,91,141,117.60854231974922,118.0,7.0120790816691505
303,463,438,300,640,394,99,148,121.31622257053291,122.0,7.25935264180275
297,503,516,300,640,372,95,145,117.71669278996865,118.0,6.958907850140748
251,545,219,300,640,402,95,145,119.32014106583073,119.0,6.5946640807145895
244,510,354,300,640,392,95,151,121.09717868338558,121.0,7.030272084527903
190,517,318,300,640,395,97,152,119.42280564263324,119.0,7.568516518123563
140,432,395,300,640,396,95,147,122.82484326018809,123.0,7.523544676893545
127,394,,300,,358,,,,,
83,444,,300,,394,,,,,
78,365,,300,,368,,,,,
56,204,,300,,400,,,,,
70,115,,300,,388,,,,,
106,529,,300,,427,,,,,
163,687,,300,,396,,,,,
240,632,,300,,424,,,,,
364,382,,300,,385,,,,,
338,189,,300,,372,,,,,
292,811,,300,,398,,,,,
260,975,,300,,401,,,,,
219,846,,300,,389,,,,,
177,439,,300,,386,,,,,
157,193,,300,,399,,,,,
84,642,,300,,377,,,,,
79,741,,300,,399,,,,,
76,635,,300,,396,,,,,
89,355,,300,,375,,,,,
119,142,,300,,400,,,,,
207,404,,300,,396,,,,,
302,395,,300,,392,,,,,
464,383,,300,,370,,,,,
413,259,,300,,378,,,,,
330,162,,300,,384,,,,,
304,721,,300,,421,,,,,
245,801,,300,,415,,,,,
204,583,,300,,385,,,,,
171,286,,300,,403,,,,,
122,106,,300,,425,,,,,
118,565,,300,,375,,,,,
95,661,,300,,395,,,,,
133,580,,300,,394,,,,,
165,359,,300,,409,,,,,
211,150,,300,,356,,,,,
320,538,,300,,372,,,,,
495,774,,300,,397,,,,,
491,804,,300,,395,,,,,
381,568,,300,,412,,,,,
346,243,,300,,409,,,,,
309,473,,300,,404,,,,,
264,708,,300,,412,,,,,
215,738,,300,,442,,,,,
154,569,,300,,395,,,,,
152,254,,300,,380,,,,,
192,282,,300,,392,,,,,
192,362,,300,,414,,,,,
231,421,,300,,409,,,,,
291,333,,300,,420,,,,,
393,121,,300,,400,,,,,
658,280,,300,,388,,,,,
625,235,,300,,385,,,,,
553,164,,300,,415,,,,,
507,220,,300,,409,,,,,
443,310,,300,,385,,,,,
386,409,,300,,397,,,,,
339,507,,300,,396,,,,,
286,653,,300,,392,,,,,
304,809,,300,,399,,,,,
305,943,,300,,404,,,,,
354,322,,300,,391,,,,,
409,443,,300,,382,,,,,
502,676,,300,,368,,,,,
606,923,,300,,393,,,,,
637,1009,,300,,388,,,,,
657,329,,300,,400,,,,,
566,369,,300,,408,,,,,
550,497,,300,,434,,,,,
498,619,,300,,405,,,,,
417,660,,300,,392,,,,,
436,387,,300,,415,,,,,
395,428,,300,,410,,,,,
392,448,,300,,399,,,,,
391,420,,300,,410,,,,,
377,399,,300,,373,,,,,
449,691,,300,,388,,,,,
518,458,,300,,398,,,,,
603,494,,300,,398,,,,,
547,681,,300,,395,,,,,
514,988,,300,,381,,,,,
469,793,,300,,405,,,,,
426,736,,300,,392,,,,,
396,701,,300,,377,,,,,
377,750,,300,,396,,,,,
414,830,,300,,409,,,,,
367,643,,300,,385,,,,,
354,604,,300,,417,,,,,
359,431,,300,,386,,,,,
342,348,,300,,421,,,,,
394,361,,300,,392,,,,,
458,590,,300,,389,,,,,
524,535,,300,,391,,,,,
643,450,,300,,382,,,,,
547,427,,300,,373,,,,,
491,482,,300,,387,,,,,
409,466,,300,,437,,,,,
416,469,,300,,423,,,,,
357,426,,300,,427,,,,,
384,487,,300,,449,,,,,
347,502,,300,,403,,,,,
296,453,,300,,377,,,,,
315,596,,300,,399,,,,,
321,668,,300,,397,,,,,
365,561,,300,,388,,,,,
433,323,,300,,418,,,,,
524,352,,300,,401,,,,,
717,594,,300,,407,,,,,
629,724,,300,,416,,,,,
542,684,,300,,395,,,,,
473,469,,300,,399,,,,,
429,540,,300,,396,,,,,
378,779,,300,,365,,,,,
318,886,,300,,361,,,,,
273,825,,300,,399,,,,,
257,599,,300,,376,,,,,
273,508,,300,,419,,,,,
313,753,,300,,411,,,,,
362,837,,300,,407,,,,,
472,677,,300,,412,,,,,
595,453,,300,,403,,,,,
753,456,,300,,421,,,,,
705,553,,300,,444,,,,,
656,553,,300,,393,,,,,
581,444,,300,,400,,,,,
532,251,,300,,425,,,,,
443,692,,300,,399,,,,,
393,345,,300,,409,,,,,
321,186,,300,,406,,,,,
321,278,,300,,392,,,,,
321,472,,300,,423,,,,,
362,708,,300,,399,,,,,
449,353,,300,,396,,,,,
536,165,,300,,430,,,,,
670,255,,300,,390,,,,,
871,439,,300,,396,,,,,
768,643,,300,,381,,,,,
738,333,,300,,391,,,,,
708,223,,300,,385,,,,,
581,265,,300,,393,,,,,
538,405,,300,,376,,,,,
475,510,,300,,416,,,,,
398,300,,300,,414,,,,,
341,225,,300,,409,,,,,
348,276,,300,,411,,,,,
389,422,,300,,385,,,,,
476,350,,300,,376,,,,,
574,220,,300,,433,,,,,
711,189,,300,,395,,,,,
948,255,,300,,384,,,,,
913,361,,300,,383,,,,,
876,198,,300,,383,,,,,
796,368,,300,,392,,,,,
734,487,,300,,432,,,,,
636,530,,300,,382,,,,,
589,468,,300,,394,,,,,
485,122,,300,,400,,,,,
423,180,,300,,405,,,,,
477,316,,300,,403,,,,,
531,395,,300,,415,,,,,
597,401,,300,,381,,,,,
687,192,,300,,387,,,,,
803,339,,300,,407,,,,,
823,474,,300,,379,,,,,
792,607,,300,,424,,,,,
705,545,,300,,407,,,,,
624,224,,300,,411,,,,,
565,425,,300,,381,,,,,
490,586,,300,,391,,,,,
459,629,,300,,374,,,,,
413,528,,300,,442,,,,,
424,191,,300,,399,,,,,
414,354,,300,,424,,,,,
452,468,,300,,401,,,,,
509,454,,300,,387,,,,,
568,349,,300,,392,,,,,
668,248,,300,,371,,,,,
116,201,,300,,408,,,,,
90,162,,300,,386,,,,,
63,203,,300,,403,,,,,
46,226,,300,,410,,,,,
24,386,,300,,413,,,,,
14,530,,300,,390,,,,,
12,588,,300,,392,,,,,
5,539,,300,,391,,,,,
2,425,,300,,411,,,,,
11,316,,300,,408,,,,,
21,465,,300,,420,,,,,
35,496,,300,,405,,,,,
82,494,,300,,407,,,,,
147,378,,300,,400,,,,,
137,254,,300,,414,,,,,
115,310,,300,,380,,,,,
89,390,,300,,383,,,,,
66,427,,300,,385,,,,,
39,384,,300,,409,,,,,
16,198,,300,,393,,,,,
8,260,,300,,417,,,,,
11,307,,300,,437,,,,,
4,351,,300,,403,,,,,
20,292,,300,,412,,,,,
29,251,,300,,405,,,,,
60,414,,300,,395,,,,,
107,641,,300,,377,,,,,
194,861,,300,,398,,,,,
188,879,,300,,407,,,,,
157,268,,300,,400,,,,,
105,301,,300,,373,,,,,
81,364,,300,,386,,,,,
49,433,,300,,383,,,,,
34,440,,300,,420,,,,,
20,247,,300,,404,,,,,
12,368,,300,,418,,,,,
8,461,,300,,402,,,,,
18,628,,300,,398,,,,,
43,669,,300,,422,,,,,
67,265,,300,,392,,,,,
125,375,,300,,393,,,,,
220,521,,300,,394,,,,,
247,632,,300,,413,,,,,
176,667,,300,,421,,,,,
127,241,,300,,399,,,,,
90,385,,300,,365,,,,,
65,499,,300,,401,,,,,
36,541,,300,,440,,,,,
27,499,,300,,382,,,,,
11,528,,300,,412,,,,,
7,675,,300,,377,,,,,
19,718,,300,,410,,,,,
48,573,,300,,403,,,,,
86,405,,300,,396,,,,,
154,337,,300,,399,,,,,
276,444,,300,,397,,,,,
273,584,,300,,396,,,,,
211,526,,300,,398,,,,,
157,410,,300,,390,,,,,
113,443,,300,,390,,,,,
64,616,,300,,391,,,,,
39,740,,300,,408,,,,,
21,649,,300,,409,,,,,
11,454,,300,,394,,,,,
11,493,,300,,425,,,,,
27,713,,300,,407,,,,,
50,803,,300,,404,,,,,
109,601,,300,,391,,,,,
199,383,,300,,401,,,,,
319,519,,300,,404,,,,,
292,761,,300,,423,,,,,
216,676,,300,,406,,,,,
159,464,,300,,418,,,,,
112,261,,300,,405,,,,,
63,771,,300,,382,,,,,
41,1052,,300,,396,,,,,
19,1073,,300,,403,,,,,
9,761,,300,,418,,,,,
12,294,,300,,383,,,,,
28,425,,300,,419,,,,,
58,597,,300,,401,,,,,
114,656,,300,,389,,,,,
230,475,,300,,410,,,,,
348,231,,300,,413,,,,,
318,391,,300,,392,,,,,
257,552,,300,,428,,,,,
184,625,,300,,387,,,,,
124,435,,300,,411,,,,,
73,179,,300,,388,,,,,
46,478,,300,,410,,,,,
26,654,,300,,412,,,,,
13,682,,300,,417,,,,,
10,485,,300,,393,,,,,
35,194,,300,,397,,,,,
64,509,,300,,379,,,,,
139,710,,300,,374,,,,,
279,685,,300,,440,,,,,
417,429,,300,,419,,,,,
389,167,,300,,394,,,,,
319,485,,300,,399,,,,,
218,601,,300,,405,,,,,
148,607,,300,,424,,,,,
92,599,,300,,368,,,,,
42,471,,300,,385,,,,,
36,400,,300,,366,,,,,
23,643,,300,,413,,,,,
23,868,,300,,426,,,,,
43,949,,300,,393,,,,,
102,752,,300,,411,,,,,
190,167,,300,,396,,,,,
311,327,,300,,420,,,,,
474,394,,300,,384,,,,,
484,488,,300,,418,,,,,
363,374,,300,,397,,,,,
288,171,,300,,401,,,,,
188,324,,300,,386,,,,,
118,447,,300,,407,,,,,
69,487,,300,,396,,,,,
45,434,,300,,408,,,,,
45,152,,300,,387,,,,,
56,244,,300,,446,,,,,
90,346,,300,,383,,,,,
163,434,,300,,385,,,,,
266,397,,300,,405,,,,,
419,263,,300,,392,,,,,
579,476,,300,,354,,,,,
583,827,,300,,417,,,,,
483,1069,,300,,379,,,,,
373,1092,,300,,388,,,,,
287,244,,300,,393,,,,,
180,398,,300,,437,,,,,
127,575,,300,,389,,,,,
79,713,,300,,397,,,,,
65,739,,300,,408,,,,,
85,274,,300,,381,,,,,
143,317,,300,,406,,,,,
214,479,,300,,387,,,,,
333,686,,300,,402,,,,,
532,688,,300,,391,,,,,
698,344,,300,,392,,,,,
675,496,,300,,389,,,,,
614,661,,300,,412,,,,,
494,820,,300,,403,,,,,
386,742,,300,,400,,,,,
274,513,,300,,404,,,,,
185,671,,300,,405,,,,,
122,933,,300,,380,,,,,
103,1101,,300,,419,,,,,
128,1013,,300,,387,,,,,
191,232,,300,,412,,,,,
312,330,,300,,381,,,,,
450,405,,300,,419,,,,,
630,340,,300,,402,,,,,
843,252,,300,,411,,,,,
854,153,,300,,392,,,,,
759,232,,300,,424,,,,,
648,289,,300,,435,,,,,
529,350,,300,,386,,,,,
377,302,,300,,407,,,,,
295,237,,300,,395,,,,,
195,359,,300,,415,,,,,
160,425,,300,,398,,,,,
205,398,,300,,364,,,,,
302,256,,300,,425,,,,,
431,369,,300,,407,,,,,
627,506,,300,,411,,,,,
810,548,,300,,415,,,,,
1034,531,,300,,394,,,,,
1013,365,,300,,386,,,,,
907,237,,300,,401,,,,,
754,293,,300,,396,,,,,
643,382,,300,,403,,,,,
460,436,,300,,394,,,,,
346,367,,300,,432,,,,,
267,57,,300,,401,,,,,
248,124,,300,,388,,,,,
291,276,,300,,397,,,,,
400,459,,300,,370,,,,,
562,600,,300,,406,,,,,
760,100,,300,,415,,,,,
987,227,,300,,392,,,,,
1195,442,,300,,405,,,,,
1395,648,,300,,407,,,,,
1299,775,,300,,411,,,,,
1103,74,,300,,400,,,,,
930,168,,300,,428,,,,,
763,383,,300,,383,,,,,
659,512,,300,,397,,,,,
540,604,,300,,410,,,,,
564,62,,300,,395,,,,,
617,87,,300,,380,,,,,
742,180,,300,,395,,,,,
975,235,,300,,393,,,,,
1199,274,,300,,427,,,,,
1420,50,,300,,420,,,,,
1647,65,,300,,394,,,,,
218,106,,300,,396,,,,,
191,124,,300,,394,,,,,
144,146,,300,,404,,,,,
102,461,,300,,376,,,,,
68,430,,300,,400,,,,,
46,403,,300,,355,,,,,
23,425,,300,,387,,,,,
20,516,,300,,416,,,,,
12,268,,300,,391,,,,,
15,304,,300,,415,,,,,
31,424,,300,,401,,,,,
47,552,,300,,387,,,,,
89,655,,300,,421,,,,,
146,235,,300,,420,,,,,
221,330,,300,,413,,,,,
165,460,,300,,393,,,,,
123,553,,300,,390,,,,,
101,606,,300,,404,,,,,
65,211,,300,,413,,,,,
38,329,,300,,405,,,,,
19,429,,300,,397,,,,,
12,543,,300,,414,,,,,
13,543,,300,,419,,,,,
25,165,,300,,408,,,,,
35,274,,300,,398,,,,,
61,391,,300,,404,,,,,
101,414,,300,,385,,,,,
177,383,,300,,419,,,,,
270,651,,300,,398,,,,,
202,456,,300,,417,,,,,
169,316,,300,,404,,,,,
107,359,,300,,407,,,,,
72,482,,300,,408,,,,,
47,717,,300,,387,,,,,
27,874,,300,,417,,,,,
16,870,,300,,409,,,,,
12,842,,300,,388,,,,,
34,841,,300,,392,,,,,
54,329,,300,,413,,,,,
81,482,,300,,416,,,,,
131,545,,300,,423,,,,,
229,578,,300,,395,,,,,
337,547,,300,,364,,,,,
253,291,,300,,394,,,,,
194,267,,300,,384,,,,,
136,259,,300,,430,,,,,
102,280,,300,,405,,,,,
57,277,,300,,406,,,,,
31,217,,300,,399,,,,,
21,197,,300,,411,,,,,
8,177,,300,,421,,,,,
27,166,,300,,396,,,,,
66,174,,300,,390,,,,,
113,572,,300,,387,,,,,
171,819,,300,,413,,,,,
308,807,,300,,411,,,,,
382,739,,300,,397,,,,,
316,661,,300,,400,,,,,
217,423,,300,,435,,,,,
169,696,,300,,424,,,,,
110,685,,300,,414,,,,,
68,606,,300,,393,,,,,
38,491,,300,,405,,,,,
24,244,,300,,401,,,,,
26,408,,300,,384,,,,,
52,466,,300,,414,,,,,
87,464,,300,,371,,,,,
129,387,,300,,392,,,,,
216,176,,300,,411,,,,,
365,294,,300,,386,,,,,
457,320,,300,,385,,,,,
347,325,,300,,369,,,,,
254,276,,300,,395,,,,,
169,141,,300,,390,,,,,
125,201,,300,,391,,,,,
58,197,,300,,398,,,,,
38,163,,300,,376,,,,,
25,140,,300,,402,,,,,
24,183,,300,,421,,,,,
48,142,,300,,393,,,,,
88,139,,300,,419,,,,,
149,238,,300,,373,,,,,
247,336,,300,,415,,,,,
381,292,,300,,366,,,,,
516,306,,300,,416,,,,,
399,458,,300,,371,,,,,
287,625,,300,,397,,,,,
203,768,,300,,381,,,,,
135,315,,300,,426,,,,,
90,308,,300,,403,,,,,
50,444,,300,,395,,,,,
25,592,,300,,415,,,,,
33,683,,300,,390,,,,,
69,449,,300,,411,,,,,
111,329,,300,,392,,,,,
188,314,,300,,369,,,,,
309,376,,300,,404,,,,,
493,433,,300,,437,,,,,
531,540,,300,,399,,,,,
432,446,,300,,430,,,,,
343,374,,300,,384,,,,,
243,327,,300,,405,,,,,
182,307,,300,,415,,,,,
101,367,,300,,437,,,,,
56,396,,300,,393,,,,,
39,412,,300,,404,,,,,
53,251,,300,,394,,,,,
81,176,,300,,407,,,,,
150,471,,300,,415,,,,,
248,488,,300,,386,,,,,
370,494,,300,,415,,,,,
564,417,,300,,369,,,,,
585,311,,300,,409,,,,,
471,512,,300,,420,,,,,
386,604,,300,,395,,,,,
284,613,,300,,389,,,,,
189,584,,300,,399,,,,,
125,518,,300,,374,,,,,
77,575,,300,,384,,,,,
68,636,,300,,409,,,,,
70,680,,300,,401,,,,,
117,683,,300,,418,,,,,
208,683,,300,,407,,,,,
316,820,,300,,360,,,,,
464,704,,300,,386,,,,,
636,638,,300,,409,,,,,
704,676,,300,,405,,,,,
605,724,,300,,417,,,,,
466,253,,300,,425,,,,,
354,403,,300,,430,,,,,
249,505,,300,,386,,,,,
174,604,,300,,386,,,,,
114,502,,300,,390,,,,,
98,224,,300,,418,,,,,
95,352,,300,,400,,,,,
166,440,,300,,420,,,,,
278,516,,300,,406,,,,,
432,475,,300,,382,,,,,
571,260,,300,,389,,,,,
751,390,,300,,407,,,,,
860,523,,300,,396,,,,,
735,555,,300,,412,,,,,
615,496,,300,,417,,,,,
470,289,,300,,426,,,,,
327,398,,300,,429,,,,,
234,527,,300,,391,,,,,
175,567,,300,,417,,,,,
132,452,,300,,414,,,,,
154,308,,300,,410,,,,,
244,422,,300,,391,,,,,
364,467,,300,,380,,,,,
521,407,,300,,430,,,,,
690,295,,300,,428,,,,,
935,676,,300,,408,,,,,
993,847,,300,,394,,,,,
902,796,,300,,397,,,,,
792,663,,300,,374,,,,,
602,491,,300,,383,,,,,
456,273,,300,,427,,,,,
338,375,,300,,386,,,,,
236,396,,300,,418,,,,,
202,396,,300,,424,,,,,
263,347,,300,,363,,,,,
364,381,,300,,406,,,,,
498,549,,300,,394,,,,,
715,551,,300,,420,,,,,
886,455,,300,,376,,,,,
1118,341,,300,,406,,,,,
1130,352,,300,,420,,,,,
1016,522,,300,,405,,,,,
884,536,,300,,403,,,,,
724,445,,300,,431,,,,,
538,370,,300,,382,,,,,
421,241,,300,,435,,,,,
307,371,,300,,373,,,,,
300,404,,300,,421,,,,,
364,423,,300,,387,,,,,
487,366,,300,,376,,,,,
639,229,,300,,392,,,,,
853,429,,300,,395,,,,,
1079,727,,300,,389,,,,,
1290,862,,300,,407,,,,,
1480,750,,300,,426,,,,,
1374,134,,300,,395,,,,,
1161,290,,300,,407,,,,,
1022,484,,300,,379,,,,,
856,562,,300,,411,,,,,
694,592,,300,,393,,,,,
586,134,,300,,415,,,,,
575,305,,300,,398,,,,,
656,525,,300,,400,,,,,
804,631,,300,,400,,,,,
1030,580,,300,,381,,,,,
1242,80,,300,,414,,,,,
1455,206,,300,,427,,,,,
1702,346,,300,,395,,,,,
122,413,,300,,378,,,,,
99,444,,300,,410,,,,,
71,71,,300,,403,,,,,
54,142,,300,,396,,,,,
36,262,,300,,430,,,,,
17,324,,300,,411,,,,,
10,359,,300,,412,,,,,
8,767,,300,,393,,,,,
5,706,,300,,429,,,,,
9,517,,300,,402,,,,,
25,354,,300,,411,,,,,
41,192,,300,,412,,,,,
72,698,,300,,388,,,,,
137,751,,300,,378,,,,,
165,549,,300,,391,,,,,
126,403,,300,,420,,,,,
98,269,,300,,423,,,,,
64,724,,300,,377,,,,,
48,847,,300,,400,,,,,
26,693,,300,,394,,,,,
14,452,,300,,383,,,,,
11,252,,300,,407,,,,,
7,751,,300,,378,,,,,
18,793,,300,,418,,,,,
33,671,,300,,380,,,,,
59,395,,300,,403,,,,,
97,203,,300,,370,,,,,
178,795,,300,,381,,,,,
205,863,,300,,412,,,,,
166,592,,300,,398,,,,,
124,340,,300,,433,,,,,
98,211,,300,,403,,,,,
59,,,300,,,,,,,
32,,,300,,,,,,,
20,,,300,,,,,,,
15,,,300,,,,,,,
9,,,300,,,,,,,
21,,,300,,,,,,,
49,,,300,,,,,,,
72,,,300,,,,,,,
117,,,300,,,,,,,
221,,,300,,,,,,,
283,,,300,,,,,,,
231,,,300,,,,,,,
161,,,300,,,,,,,
113,,,300,,,,,,,
77,,,300,,,,,,,
40,,,300,,,,,,,
28,,,300,,,,,,,
14,,,300,,,,,,,
18,,,300,,,,,,,
28,,,300,,,,,,,
47,,,300,,,,,,,
87,,,300,,,,,,,
151,,,300,,,,,,,
265,,,300,,,,,,,
319,,,300,,,,,,,
243,,,300,,,,,,,
169,,,300,,,,,,,
130,,,300,,,,,,,
81,,,300,,,,,,,
45,,,300,,,,,,,
26,,,300,,,,,,,
